salary,city,post_time,max_salary,url,company,title,min_salary
10000-14999/月,上海,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",上海广拓信息技术有限公司,C++软件工程师,10000
4500-5999/月,上海,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",中软科技（上海）,程序猿Android/java/C++/测试/web/学徒+（助理在招）,4500
10000-20000/月,北京,01-01,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",北京中油瑞飞信息技术有限责任公司,软件开发工程师(C++)（东城区）,10000
6000-7999/月,南京-玄武区,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",上海怡胜信息科技有限公司,C/C++ 软件开发工程师,6000
,上海-徐汇区,01-01,,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",延锋汽车内饰系统（上海）有限公司,C&B Analysis,
3500-5500/月,武汉-青山区,01-01,5500,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",中软卓越科技集团,应届IT带薪实习/web/c#/java/测试双休+五险,3500
10000-14000/月,广州-天河区,01-01,14000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",广州中望龙腾软件股份有限公司,C++开发工程师,10000
3500-6500/月,深圳-龙岗区,01-01,6500,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",深圳市德玛特贸易有限公司,B2C跨境电商业务员,3500
8000-9999/月,南京,01-01,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",苏州俊盟科技有限公司南京分公司,C++开发,8000
6000-7999/月,武汉,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",武汉孜孜网络技术有限公司,C++开发工程师,6000
8000-15000/月,上海-徐汇区,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",上海业奥通讯系统有限公司,C++研发工程师 Software Engineer,8000
8000-13000/月,广州-天河区,01-01,13000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",广州市英维网络科技有限公司,C#软件工程师（中级）,8000
20000-24999/月,北京,01-01,24999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",卓曜（北京）科技有限公司,C++软件设计工程师,20000
8000-12000/月,广州,01-01,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",北京云房数据技术有限责任公司广州...,C#软件工程师,8000
6000-7999/月,北京-海淀区,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",北京德法利投资有限公司,C/C++开发工程师,6000
6000-7999/月,西安,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",陕西昌大信息技术有限公司,C/C++软件工程师,6000
4500-5999/月,上海-静安区,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",上海经科信息技术有限公司,NET （C#）   软件工程师,4500
10000-14999/月,西安,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",西安凯虹电子科技有限公司,c++、c#软件工程师,10000
10000-14999/月,北京,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",北京四维益友信息技术有限公司,c++高级软件开发工程师,10000
8000-9999/月,成都,01-01,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",四川链家房地产经纪有限公司,链家房地产c应届/实习+无责任底薪4000+1万人大平台,8000
3000-15000/月,异地招聘,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",大连京桥泰克信息技术有限公司,C语言建模开发工程师,3000
5000-8000/月,上海-宝山区,01-01,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",上海为课网络科技有限公司,c4d讲师可***,5000
3500-6000/月,苏州-工业园区,01-01,6000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",太湖雪丝绸股份有限公司,亚马逊Amazon/Ebay/速卖通/b2C客服/助理,3500
3500-5500/月,武汉-洪山区,01-01,5500,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",赛博在线科技集团,初级IT/ iOS、PHP、c++、.net 开发,3500
3000-6000/月,广州-海珠区,01-01,6000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,3.html",广州市凤安驾驶员培训中心,C牌汽车驾驶教练员,3000
10000-14999/月,北京-海淀区,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,3.html",天地阳光通信科技（北京）有限公司,C++工程师（监控）,10000
3000-4499/月,上海-浦东新区,01-01,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,3.html",上海核心信息技术有限公司,C++软件开发实习,3000
8000-9999/月,深圳-龙华新区,01-01,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",深圳市铭牛科技有限公司,C#高级研发工程师,8000
10000-14999/月,杭州-江干区,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",杭州嘉软科技有限公司,C++高级工程师,10000
25000-29999/月,上海-静安区,01-01,29999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",上海眼控科技股份有限公司,C++高级软件开发工程师,25000
10000-14999/月,成都-高新区,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",四川唯高科技有限责任公司,C#开发工程师（cs方向）,10000
4500-5999/月,上海,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",上海首图信息科技有限公司,C语言软件开发工程师\助理,4500
6000-12000/月,中山,01-01,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",中山市艾文凯迪网络销售有限公司,C#开发工程师（初级/中级/高级）,6000
6000-7999/月,广州,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",广东掌中万维电子有限公司(天工网),C#工程师,6000
3000-4499/月,南京-建邺区,01-01,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",天下行租车有限公司南京分公司,店员/服务代表（C1,3000
5000-7000/月,上海-虹口区,01-01,7000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",金海棠资产管理有限公司,金融储备干部/海归优先/多方位培养/可选性强/高薪资c,5000
8000-9999/月,沈阳,01-01,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",沈阳林科信息技术有限公司,高级C#工程师,8000
4000-6000/月,南京-建邺区,01-01,6000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",联迪软件（南京）,南京联迪-C/C++开发 4K,4000
5000-8999/月,西安,01-01,8999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",得一创新（北京）科技有限公司,C++开发工程师,5000
15000-19999/月,深圳-宝安区,01-01,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,8.html",深圳市科卫泰实业发展有限公司,C++测绘软件工程师,15000
10000-15000/月,北京,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",北京北清视通信息技术有限公司,C++ Linux 软件工程师,10000
10000-14999/月,上海-长宁区,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",通维数码科技（上海）有限公司,C# 软件开发工程师,10000
4500-5999/月,深圳-龙岗区,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",深圳市蓝禾科技有限公司,采购跟单（3C数码配件）,4500
6000-7999/月,成都-双流县,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",成都贝立美科技有限公司,c++软件工程师实习生（应届生优先）,6000
6000-7999/月,合肥,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,12.html",上海瞬动科技有限公司合肥分公司,C++工程师,6000
4500-5999/月,重庆-沙坪坝区,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,12.html",上海市微葩信息科技有限公司重庆分...,高薪诚聘C++开发程序员/实习生/实训生,4500
8000-9999/月,北京-昌平区,01-01,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,10.html",北京万维盈创科技发展有限公司,嵌入式软件开发工程师（Linux   C开发）,8000
10000-14999/月,南京,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",中国船舶重工集团南京鹏力科技集团...,C++服务端开发高级程序员（系统集成）,10000
6000-7999/月,深圳-福田区,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",深圳市雁联计算系统有限公司,C++工程师,6000
5000-8000/月,北京-海淀区,01-01,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",北京茵沃汽车科技有限公司,C++软件工程师,5000
3000-4499/月,石家庄,01-01,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",石家庄弗斯特机电设备有限公司,c# 软件开发,3000
10000-20000/月,广州,01-01,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",广东葆扬投资管理有限公司,质量经理（化妆品、数码3C、蓝牙、百货、纺织品）,10000
15000-25000/月,深圳,01-01,25000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,11.html",深圳赛意法微电子有限公司,C&B Manager,15000
5000-12000/月,上海-徐汇区,01-01,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,11.html",上海永乾机电有限公司,C++软件开发,5000
7000-13000/月,成都-高新区,01-01,13000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,9.html",成都动鱼数码科技有限公司,C++服务器,7000
10000-14999/月,异地招聘,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,3.html",宁波兴泰科技有限公司,QT、C程序设计师,10000
10000-14999/月,深圳,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,3.html",深圳市亿华星科技有限公司,亚马逊/Amazon/速卖通/ebay等B2C平台销售合伙人分红,10000
7000-20000/月,南京,01-01,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,3.html",南京七宝机器人技术有限公司,视频监控系统开发工程师(C/C++),7000
6000-10000/月,上海-徐汇区,01-01,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,3.html",上海迪维欧电子设备有限公司,c#开发工程师,6000
4000-7500/月,徐州,01-01,7500,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,3.html",徐州梦创信息科技有限公司,C++软件工程师,4000
8000-9999/月,重庆-南岸区,01-01,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,4.html",讯之美物联网服务有限公司,C++高级软件工程师,8000
8000-9999/月,西安-雁塔区,01-01,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,4.html",陕西启迪信息技术有限公司,C#开发,8000
8000-15000/月,深圳,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,4.html",深圳市智影医疗科技有限公司,C++软件工程师,8000
4500-5999/月,南京,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,4.html",南京东南鼎汉信息有限公司,嵌入式软件开发、C、C++,4500
6000-7999/月,石家庄,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,4.html",上海百林通信网络科技服务股份有限...,C#研发工程师,6000
6000-15000/月,北京-海淀区,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,1.html",北京棣南新宇科技有限公司,软件开发工程师——C++/C方向,6000
3000-4499/月,广州-越秀区,01-01,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,1.html",前程无忧代招聘,C站服装 店员,3000
6000-8000/月,异地招聘,01-01,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,1.html",上海朗因智能科技有限公司,c#招聘,6000
6000-12000/月,武汉,01-01,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,1.html",武汉卓讯互动信息科技有限公司,C/C++研发工程师,6000
6000-7999/月,深圳,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",深圳市普晴科技有限公司,软件开发工程师(Java/C/C++/android/iOS),6000
8000-12000/月,成都-高新区,01-01,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",深圳市龙控智能技术有限公司,C#中级工程师,8000
4000-8000/月,异地招聘,01-01,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",北京耐威智能科技有限公司,C++视频处理工程师,4000
3000-4499/月,无锡,01-01,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",无锡中软卓训信息技术有限公司,应届IT互联网开发实习生（php/.net/c++/java） 高薪,3000
10000-16000/月,北京,01-01,16000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",北京龙寰科技有限公司,C/C++/嵌入式开发工程师,10000
10000-14999/月,北京,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",北京方正世纪信息系统有限公司,网络高级工程师--H3C--系统集成--北京,10000
9000-17000/月,北京-丰台区,01-01,17000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",北京智网科技股份有限公司,C++工程师,9000
8000-10000/月,南京-江宁区,01-01,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",南京慧尔视智能科技有限公司,c#程序开发,8000
3000-7999/月,杭州-江干区,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",杭州迪奇电子科技有限公司,.NET(C#)软件开发工程师,3000
8000-9999/月,南京,01-01,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",江苏集瑞信息科技有限公司,c++软件开发,8000
10000-14999/月,上海-闵行区,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",上海新积域信息技术服务有限公司,C#软件工程师,10000
7000-12000/月,上海-黄浦区,01-01,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",上海巴陆信息科技有限公司,软件开发工程师/C#,7000
15000-20000/月,上海-浦东新区,01-01,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,8.html",象无形（上海）信息科技有限公司,高级C++软件工程师,15000
10000-14999/月,上海-浦东新区,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,8.html",恒大金属交易中心股份有限公司,C++开发工程师,10000
8000-13000/月,上海-浦东新区,01-01,13000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,8.html",上海朗朗信息科技有限公司,C/C++软件开发工程师,8000
4000-15000/月,南京,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,8.html",南京纳贤软件科技有限公司,C/C++软件工程师,4000
10000-15000/月,北京-海淀区,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,8.html",北京应互科技有限公司,C++软件工程师,10000
4500-5999/月,上海-杨浦区,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,8.html",上海晋泰正宏信息技术有限公司,C#服务端游戏开发,4500
15000-19999/月,北京,01-01,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",北京安德信业信息咨询有限责任公司,C++服务器,15000
4500-15000/月,镇江,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",江苏锐天信息科技有限公司,C# 中/高级软件工程师,4500
10000-14999/月,西安,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",西安朝阳医疗信息产业有限责任公司,高新诚聘C#，C/S软件工程师,10000
10000-14999/月,北京,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,5.html",江南信安（北京）科技有限公司,Linux C/C++开发工程师,10000
10000-20000/月,北京-海淀区,01-01,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,12.html",北京汉仪科技股份有限公司,C#开发工程师,10000
10000-20000/月,石家庄,01-01,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,12.html",石家庄威森三维科技有限公司,五险+包住+奖金--诚聘C++服务端程序,10000
8000-15000/月,广州,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,12.html",广州国交润万交通信息有限公司,C++高级软件工程师,8000
,成都,01-01,,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,12.html",奥泰医疗系统有限责任公司,C++软件工程师,
6000-10000/月,武汉,01-01,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,12.html",广东亿迅科技有限公司,C++开发工程师（武汉）,6000
4500-5999/月,上海-徐汇区,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,10.html",上海仁聘管理咨询有限公司,薪资福利专员C&B,4500
6000-7999/月,无锡,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,10.html",无锡市瑞丰精密机电技术有限公司,C#软件工程师,6000
3500-5500/月,武汉-武昌区,01-01,5500,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,10.html",中软科技移动业务线,开发助理 （C++或Java）(应届生),3500
3500-5000/月,武汉,01-01,5000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,10.html",中软科技武汉腾讯业务线,腾讯业务线校园直招实习生-Java/安卓/PHP/.net/c++,3500
3500-5500/月,武汉,01-01,5500,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,10.html",中软科技集团,互动娱乐-初级 IOS/PHP/C++/.net开发,3500
3500-5000/月,武汉-武昌区,01-01,5000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,10.html",中软科技武汉安卓业务线,（Android平台）服务端开发实习-C++,3500
13000-25000/月,深圳-南山区,01-01,25000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",深圳市利宏格科技有限公司,高级C++工程师（深圳）,13000
6000-7999/月,福州,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",上海怡科信息科技有限公司,java/C++/.net /android/PHP/助理/嵌入式软件,6000
6000-18000/月,上海-静安区,01-01,18000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",上海缔安科技股份有限公司,C/C++开发工程师,6000
4000-6000/月,南京-鼓楼区,01-01,6000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",江苏海隆软件技术有限公司,2017届应届毕业生（C#/.NET）,4000
4000-8000/月,长沙,01-01,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",长沙烈焰鸟网络科技有限公司,C++工程师,4000
6000-7999/月,北京-昌平区,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,2.html",北京奇酷方舟信息技术有限公司,（零基础提供住宿）C#/C++开发工程师助理,6000
4000-6000/月,长沙,01-01,6000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,11.html",腾讯事业线,java/c/c++软件工程师 /助理+上市企业直招,4000
10000-15000/月,深圳-南山区,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,11.html",蓝网科技股份有限公司,C++研发工程师,10000
,广州,01-01,,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,11.html",SGS通标标准技术服务有限公司广州...,.net软件工程师（C#、Web）,
6000-10000/月,北京,01-01,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,11.html",北京锐安科技有限公司,C++软件工程师（应届培养生）,6000
4000-8000/月,成都,01-01,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,11.html",成都夏尔天逸科技有限公司,C#/.net软件工程师,4000
8000-15000/月,深圳,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,11.html",深圳市盈天下广告有限公司,资深C#,8000
15000-25000/月,上海,01-01,25000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,9.html",誉航软件（上海）有限公司,Java / Object-C (java软件工程师）,15000
15000-19999/月,北京-西城区,01-01,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,9.html",北京德信易税网络技术有限公司,C++高级软件开发工程师,15000
6000-7999/月,苏州-工业园区,01-01,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,9.html",苏州思佳达信息科技有限公司,C++软件工程师,6000
3000-12000/月,北京,01-01,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,9.html",北京天润融创科技有限公司,包住C#工程师,3000
8000-20000/月,上海-杨浦区,01-01,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,9.html",上海筑邦测控科技有限公司,C# 高级软件开发工程师2,8000
10000-14999/月,上海-宝山区,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,17.html",上海复控华龙微系统技术有限公司,C++开发工程师,10000
10000-20000/月,上海-闵行区,01-01,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,17.html",上海韧取多媒体科技有限公司,C++软件工程师,10000
7000-10000/月,北京,01-01,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,3.html",北京亚康环宇科技有限公司,C/C++软件工程师,7000
10000-14999/月,东莞,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,3.html",宝力机械有限公司,C++软件开发工程师,10000
8000-12000/月,上海-青浦区,01-01,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,3.html",邦飞利传动设备（上海）有限公司,C&B Executive,8000
8000-15000/月,北京-朝阳区,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,3.html",北京大微号网络科技有限公司,C#(B/S)软件工程师,8000
5000-10000/月,济南-历下区,01-01,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,3.html",新利软件（集团）股份有限公司,C/C++开发工程师,5000
8000-9999/月,北京,01-01,9999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,16.html",北京微昂科技有限公司,C++开发工程师,8000
6000-7999/月,上海-浦东新区,12-31,7999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,18.html",上海南棠实业有限公司,跨境B2C平台运营,6000
10000-14999/月,厦门,12-31,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,18.html",蓝海（福建）信息科技有限公司,C++开发工程师,10000
,深圳,01-01,,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,15.html",平安证券股份有限公司,C#开发工程师,
5000-8000/月,上海-浦东新区,01-01,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,4.html",上海尔易信息科技有限公司,C# 初级软件工程师,5000
10000-14999/月,无锡,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,4.html",江苏紫清信息科技有限公司,C/C++软件开发工程师,10000
4500-5999/月,合肥,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,4.html",安徽精能绿色能源有限公司,C语言编程 控制  软件开发工程师   电源控制软件开发,4500
,上海,01-01,,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,4.html",华勤通讯技术有限公司,C++开发工程师,
10000-14999/月,杭州-西湖区,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,4.html",西安交大捷普网络科技有限公司南昌...,c++软件开发工程师,10000
4500-6500/月,北京,01-01,6500,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,13.html",北京华清远见科技信息有限公司,C#软件研发工程师,4500
10000-14999/月,厦门,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,13.html",无锡华云数据技术服务有限公司,C++开发工程师,10000
10000-14999/月,上海,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,13.html",上海通方信息系统有限公司,高级软件工程师C,10000
5000-8000/月,成都-高新区,01-01,8000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,13.html",北京恒通质科文化科技有限公司,C++程序员（服务器）,5000
15000-19999/月,杭州,01-01,19999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,13.html",杭州叙简科技股份有限公司,c/c++高级开发工程师,15000
15000-25000/月,北京,01-01,25000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,13.html",北京看山科技有限公司,c++开发工程师,15000
10000-14999/月,北京,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,13.html",趣行天下（北京）科技有限公司,游戏C++服务端程序员,10000
3000-4499/月,深圳-龙岗区,12-31,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,20.html",深圳市博士天云软件开发有限公司,C++软件开发实习生+带薪+包住+可转行,3000
8000-12000/月,深圳-龙华新区,01-01,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,1.html",深圳市飞巡技术有限公司,C++棋牌类游戏软件工程师,8000
10000-20000/月,广州-天河区,01-01,20000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,1.html",广州拓衡信息科技有限公司,c++开发工程师,10000
3000-4499/月,广州-南沙区,01-01,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,1.html",广州博进信息技术有限公司,c#软件工程师,3000
8000-12000/月,天津,01-01,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,1.html",天津圣纳科技有限公司,C++、C#软件工程师,8000
3000-4499/月,广州-白云区,01-01,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,1.html",广州忠艺诚贸易有限公司,淘宝C店运营专员,3000
4500-5999/月,沈阳,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",东软集团股份有限公司,C方向开发人员-东软集团汽车电子事业部,4500
10000-15000/月,武汉-洪山区,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",武汉泰迪智慧科技有限公司,C++开发，要求可接受驻场开发,10000
8000-15000/月,沈阳-东陵区（...,01-01,15000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",辽宁智管科技有限公司,C#项目经理,8000
4000-6000/月,上海,01-01,6000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",中软信息技术,java/C++/.net /web/嵌入式软件开发工程师实习+转正,4000
3000-4499/月,南昌,01-01,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",南昌中软,c语言助理,3000
3000-4499/月,上海-浦东新区,01-01,4499,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,6.html",家乐福上海 Shanghai,维修电工C  Maintenance Electrician,3000
4500-5999/月,广州-天河区,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",深圳市创友互联科技有限公司,开发助理（java.c.c++）,4500
7000-10000/月,北京-海淀区,01-01,10000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",智造未来（北京）机器人系统技术有...,C++软件工程师,7000
8000-12000/月,上海,01-01,12000,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",宇达电脑（上海）有限公司,C#软件工程师（WinForm),8000
10000-14999/月,北京-海淀区,01-01,14999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",北京腾信软创科技股份有限公司,C++工程师,10000
4500-5999/月,西安,01-01,5999,"http://search.51job.com/list/000000,000000,0000,00,9,99,c++,2,7.html",北京电商世纪科技有限公司,C/C++/JAVA/.net/PHP软件开发软件测试带薪实习工程师,4500
